L1_size,L2_size,L3_size,L1_device,L2_device,L3_device,L1_device_read_latency_(ms),L2_device_read_latency_(ms),L3_device_read_latency_(ms),L1_device_write_latency_(ms),L2_device_write_latency_(ms),L3_device_write_latency_(ms),L1_device_capacity_(GB),L2_device_capacity_(GB),L3_device_capacity_(GB),L1_device_purchase_cost_($),L2_device_purchase_cost_($),L3_device_purchase_cost_($),L1_algorithm,L2_algorithm,write_policy,total_read_latency_(ms),total_write_latency_(ms),total_purchase_cost_($),avg_latency_(ms),avg_throughput_(KB/s),workload,read_requests,write_requests,total_requests,unique_reads,unique_writes,unique_requests,percent_reads,percent_writes,percent_unique_reads,percent_unique_writes,percent_unique_requests,compound miss ratio
751900,751900,4761900,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,arc,arc,wb-s,7.295794969218104,12.798261879553676,18.1261477986304,9.2958690602955,440.6258278201043,w83,100205,57223,157428,46195,3287,49482,63.65,36.35,46.1,5.74,31.43,0.5860202759356659
348800,238600,348800,D3,S2,H2,1.4300000000000002e-05,0.675,2.8569999999999998,1.4300000000000002e-05,6.814,12.243,16000000000,4000000000000,1000000000000,77.87,498.26,72.99,lru,arc,wb-s,1.4571748723370432,0.1130979327124192,7.179248111616,0.1210950608200272,33824.666111589126,w45,1258,210174,211432,569,3443,4012,0.59,99.41,45.23,1.64,1.9,0.0164970297778954
97600,292600,926400,D2,S1,H1,1.4099999999999999e-05,0.6629999999999999,7.64,1.4099999999999999e-05,7.935,4.28,16000000000,4000000000000,10000000000000,88.97,451.58,334.76,arc,arc,wb-s,3.4345476828117945,1.5858634049109157,2.4852981489663994,1.7414977923091963,2351.998387875516,w56,46497,505812,552309,3861,7673,11534,8.42,91.58,8.3,1.52,2.09,0.0763250281997939
1151800,2533900,4376700,D1,H1,H3,1.3800000000000002e-05,7.64,2.555,1.3800000000000002e-05,4.28,11.171,16000000000,10000000000000,4000000000000,105.0,334.76,109.99,arc,lru,wb-s,0.7089371160369611,2.295026079529217,31.800773200486397,0.9247673129641796,4429.222294709995,w51,657556,103572,761128,40336,10761,51097,86.39,13.61,6.13,10.39,6.71,0.0699251637043966
330400,293700,348800,D1,S1,H1,1.3800000000000002e-05,0.6629999999999999,7.64,1.3800000000000002e-05,7.935,4.28,16000000000,4000000000000,10000000000000,105.0,451.58,334.76,arc,arc,wb-s,3.425496311923688,0.1318900652002626,9.0647907954688,0.1514867045849256,27038.67650446989,w45,1258,210174,211432,569,3443,4012,0.59,99.41,45.23,1.64,1.9,0.0164970297778954
248800,994900,4725700,D2,H3,H2,1.4099999999999999e-05,2.555,2.8569999999999998,1.4099999999999999e-05,11.171,12.243,16000000000,4000000000000,1000000000000,88.97,109.99,72.99,arc,arc,wb-s,4.652138946667575,7.333004592549912,7.191632305152,7.254861049409637,564.5869675661551,w98,7337,244373,251710,4620,47029,51649,2.91,97.09,62.97,19.24,20.52,0.6153231893846093
2310300,2970400,6270900,D3,H3,H1,1.4300000000000002e-05,2.555,7.64,1.4300000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,77.87,109.99,334.76,lru,arc,wb-s,7.478662428914998,61.225859500999405,47.2495904149504,14.077933633833375,290.9517906915059,w93,308110,43126,351236,58035,9682,67717,87.72,12.28,18.84,22.45,19.28,0.672895147422246
155080,697860,1473260,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,lru,arc,wb-s,1.776712294010475,4.1357535701940105,4.6571862898688,3.2458427546302264,1261.921882739703,w103,331078,546568,877646,130727,23173,153900,37.72,62.28,39.49,4.24,17.54,0.2269479949774738
2681000,2412900,5093900,D1,H1,S2,1.3800000000000002e-05,7.64,0.675,1.3800000000000002e-05,4.28,6.814,16000000000,10000000000000,4000000000000,105.0,334.76,498.26,arc,arc,wb-s,3.7732025233420967,2.4853962696968366,74.9951319814144,2.522634276811569,1623.6994944733144,w100,6846,229910,236756,4444,50707,55151,2.89,97.11,64.91,22.06,23.29,0.5321808106235957
938800,577700,1372100,D1,S2,H3,1.3800000000000002e-05,0.675,2.555,1.3800000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,105.0,498.26,109.99,arc,lru,wb-s,0.41390480800400203,0.8857373974317877,25.684236370944003,0.8251549263749498,4963.916313260645,w76,15992,108558,124550,4363,12100,16463,12.84,87.16,27.28,11.15,13.22,0.1127900441589723
1247400,3742100,4740000,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,lru,arc,wb-s,0.2917891750728744,2.6498224278672016,37.769010325504,1.0486417645726327,3906.005023240037,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.088888499140605
2596800,100,3524300,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,lru,lru,wb-s,1.5171962303537858,4.184014592173584,71.5341172924416,2.0342316935199727,2013.5366158377005,w91,175530,42216,217746,33653,6449,40102,80.61,19.39,19.17,15.28,18.42,0.1895281658446079
304200,973300,1155800,D2,H2,H1,1.4099999999999999e-05,2.8569999999999998,7.64,1.4099999999999999e-05,12.243,4.28,16000000000,1000000000000,10000000000000,88.97,72.99,334.76,lru,lru,wb-s,1.3391791494595833,3.1280755737794674,7.378021797068801,2.2506260105394666,1819.938088700132,w95,74202,77077,151279,9668,4550,14218,49.05,50.95,13.03,5.9,9.4,0.0865024226759827
110566000,121622000,210075000,D1,S1,H3,1.3800000000000002e-05,0.6629999999999999,2.555,1.3800000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,105.0,451.58,109.99,arc,lru,wb-s,1.488427076063542,17.013959351404722,3051.9149690982404,4.267887897140741,959.7253017690795,w01,472384,103010,575394,208590,20942,229532,82.1,17.9,44.16,20.33,39.89,0.3836814426288769
972000,4535600,6155500,D1,S3,H2,1.3800000000000002e-05,0.39399999999999996,2.8569999999999998,1.3800000000000002e-05,7.1,12.243,16000000000,1000000000000,1000000000000,105.0,119.99,72.99,arc,arc,wb-s,0.9762278682151544,5.816396118088125,30.196803948544,3.8424694776466133,1065.9811415102422,w87,107718,156412,264130,44499,35382,79881,40.78,59.22,41.31,22.62,30.24,0.2523075758149396
561600,673900,2134000,D2,H1,S2,1.4099999999999999e-05,7.64,0.675,1.4099999999999999e-05,4.28,6.814,16000000000,10000000000000,4000000000000,88.97,334.76,498.26,arc,arc,wb-s,1.2333807344964864,0.4025078435655585,13.9723906514944,0.5364338659986388,7635.610388570049,w75,66314,345096,411410,10275,17520,27795,16.12,83.88,15.49,5.08,6.76,0.0711188352252011
9601300,100,10134800,D3,S3,S1,1.4300000000000002e-05,0.39399999999999996,0.6629999999999999,1.4300000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,77.87,119.99,451.58,arc,arc,wb-s,0.1265460780381355,18.6969962995245,196.08578941951998,1.0568440499563294,3875.690079505348,w50,729765,38486,768251,88166,15701,103867,94.99,5.01,12.08,40.8,13.52,0.1319204270479309
11971500,11341400,11971500,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,arc,lru,wb-s,0.2426999256637799,9.359117797269391,333.464250474496,1.6511350440411725,2480.717743095678,w63,477003,87160,564163,119583,18114,137697,84.55,15.45,25.07,20.78,24.41,0.2121993111919782
195370000,133670000,195370000,D3,H1,H2,1.4300000000000002e-05,7.64,2.8569999999999998,1.4300000000000002e-05,4.28,12.243,16000000000,10000000000000,1000000000000,77.87,334.76,72.99,arc,lru,wb-s,1.267306424528011,9.825934868519388,3971.383959429121,1.7940198180655191,2283.140887717,w31,129770,8510,138280,16590,3964,20554,93.85,6.15,12.78,46.58,14.86,0.1412857969337576
5183500,4211600,6155500,D1,S2,S3,1.3800000000000002e-05,0.675,0.39399999999999996,1.3800000000000002e-05,6.814,7.1,16000000000,4000000000000,1000000000000,105.0,498.26,119.99,lru,lru,wb-s,0.2751003222154143,2.736733890783316,144.506614370304,1.7328257972725551,2363.769056558974,w87,107718,156412,264130,44499,35382,79881,40.78,59.22,41.31,22.62,30.24,0.2360617877560292
7827300,5218200,12393200,D1,S3,S1,1.3800000000000002e-05,0.39399999999999996,0.6629999999999999,1.3800000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,105.0,119.99,451.58,arc,arc,wb-s,0.3258351801273123,8.47171697528786,218.69329769267202,2.13200744176624,1921.1940445229925,w37,384095,109428,493523,120201,19105,139306,77.83,22.17,31.29,17.46,28.23,0.2645205998504629
8754000,9428000,12795000,D2,S2,S3,1.4099999999999999e-05,0.675,0.39399999999999996,1.4099999999999999e-05,6.814,7.1,16000000000,4000000000000,1000000000000,88.97,498.26,119.99,lru,arc,wb-s,0.1964942736407629,1.6087988102955406,210.48271716352002,0.8643820811466124,4738.645200241322,w43,70260,63037,133297,11266,4222,15488,52.71,47.29,16.03,6.7,11.62,0.1112253088966743
293000,97700,464000,D3,S2,H3,1.4300000000000002e-05,0.675,2.555,1.4300000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,77.87,498.26,109.99,arc,lru,wb-s,0.4427333203267951,0.7977565908296587,5.942981490688001,0.7099540949526343,5769.3871042088595,w74,28091,85493,113584,2742,2908,5650,24.73,75.27,9.76,3.4,4.97,0.0834712635582476
19346000,9673000,91891000,D1,S2,H3,1.3800000000000002e-05,0.675,2.555,1.3800000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,105.0,498.26,109.99,arc,arc,wb-s,2.7212740406732165,67.6603409456676,535.30548231168,7.880547379674248,519.7608494258318,w64,107781,9302,117083,90743,1377,92120,92.06,7.94,84.19,14.8,78.68,0.7888848082129771
1923000,1923000,12177000,D2,H1,H2,1.4099999999999999e-05,7.64,2.8569999999999998,1.4099999999999999e-05,4.28,12.243,16000000000,10000000000000,1000000000000,88.97,334.76,72.99,arc,lru,wb-s,8.473256804704926,4.171931349272767,47.703062335488006,6.508817276731148,629.3001978474789,w23,99619,83742,183361,11117,1608,12725,54.33,45.67,11.16,1.92,6.94,0.4451710014670513
182500,608300,1155800,D2,H3,H2,1.4099999999999999e-05,2.555,2.8569999999999998,1.4099999999999999e-05,11.171,12.243,16000000000,4000000000000,1000000000000,88.97,109.99,72.99,arc,lru,wb-s,1.091526013425514,4.270033718833115,4.570737187840001,2.710983032639692,1510.8910497354582,w95,74202,77077,151279,9668,4550,14218,49.05,50.95,13.03,5.9,9.4,0.0992867483259408
7327900,8455300,10710100,D2,H2,H1,1.4099999999999999e-05,2.8569999999999998,7.64,1.4099999999999999e-05,12.243,4.28,16000000000,1000000000000,10000000000000,88.97,72.99,334.76,lru,arc,wb-s,1.5026595327092236,13.702547103783159,170.89899557724158,3.78170263709027,1083.11001500413,w29,426314,97934,524248,61770,61823,123593,81.32,18.68,14.49,63.13,23.58,0.2085883017197967
81600,733700,774500,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,arc,arc,wb-s,0.4117833929142275,2.9156492544583275,2.4293737123840002,1.783989540599721,2295.977586630387,w72,80457,97559,178016,5302,5117,10419,45.2,54.8,6.59,5.25,5.85,0.0435972047456408
1496900,499000,4740000,D3,S3,S1,1.4300000000000002e-05,0.39399999999999996,0.6629999999999999,1.4300000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,77.87,119.99,451.58,arc,arc,wb-s,0.3848934612241435,6.984467105516611,32.277391349759995,2.503143658229646,1636.3423595499528,w42,542028,256208,798236,44803,26513,71316,67.9,32.1,8.27,10.35,8.93,0.3134398849463066
3953000,465100,4418100,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,lru,arc,wb-s,0.3959468051161873,4.263751895948676,91.57072981401602,1.25832573585346,3255.11899128558,w69,324304,93056,417360,42476,11421,53897,77.7,22.3,13.1,12.27,12.91,0.1198054437416139
3338800,2040400,3524300,D1,S3,H1,1.3800000000000002e-05,0.39399999999999996,7.64,1.3800000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,105.0,119.99,334.76,lru,arc,wb-s,1.3909626976243377,6.053086553979533,91.2330017292288,2.2948425425808052,1784.8719134314083,w91,175530,42216,217746,33653,6449,40102,80.61,19.39,19.17,15.28,18.42,0.1652889146069273
16007000,44820000,60827000,D1,H1,H2,1.3800000000000002e-05,7.64,2.8569999999999998,1.3800000000000002e-05,4.28,12.243,16000000000,10000000000000,1000000000000,105.0,334.76,72.99,lru,lru,wb-s,9.10005106641217,88.46849551259407,454.5990432768,11.33772532794186,361.2717614445462,w21,659602,19136,678738,60650,3523,64173,97.18,2.82,9.19,18.41,9.45,0.5804610910248137
861100,269100,1022600,D2,S1,H2,1.4099999999999999e-05,0.6629999999999999,2.8569999999999998,1.4099999999999999e-05,7.935,12.243,16000000000,4000000000000,1000000000000,88.97,451.58,72.99,lru,arc,wb-s,1.1183223787887506,0.8177118550581577,20.042849509375998,0.8777859972797377,4666.285418876036,w106,27806,111335,139141,8792,1759,10551,19.98,80.02,31.62,1.58,7.58,0.0824559260031191
1085000,13010000,20600000,D3,S3,S1,1.4300000000000002e-05,0.39399999999999996,0.6629999999999999,1.4300000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,77.87,119.99,451.58,arc,lru,wb-s,0.6576568565737797,24.636390789661927,37.549122662399995,4.503203205977083,909.5747654832446,w34,192492,36767,229259,20087,7551,27638,83.96,16.04,10.44,20.54,12.06,0.5225879900025735
1938900,646300,4093300,D2,H1,H2,1.4099999999999999e-05,7.64,2.8569999999999998,1.4099999999999999e-05,4.28,12.243,16000000000,10000000000000,1000000000000,88.97,334.76,72.99,lru,arc,wb-s,5.668670909191938,0.2715387173810268,45.473387799756814,0.3936044084214697,10406.387510817773,w30,15927,688285,704212,12511,35498,48009,2.26,97.74,78.55,5.16,6.82,0.0620054756238178
620200,758000,1309300,D3,S1,H2,1.4300000000000002e-05,0.6629999999999999,2.8569999999999998,1.4300000000000002e-05,7.935,12.243,16000000000,4000000000000,1000000000000,77.87,451.58,72.99,lru,arc,wb-s,2.792723051458577,0.7345998143142871,13.105463672832002,0.7832497076877248,5229.494450871906,w40,4285,176991,181276,3418,10520,13938,2.36,97.64,79.77,5.94,7.69,0.0800823054348066
2729500,3704300,3704300,D2,H1,S2,1.4099999999999999e-05,7.64,0.675,1.4099999999999999e-05,4.28,6.814,16000000000,10000000000000,4000000000000,88.97,334.76,498.26,lru,arc,wb-s,5.230494799065966,8.13779028948034,64.5658919477248,5.522870122074411,741.6433682966142,w105,219264,24516,243780,32683,9755,42438,89.94,10.06,14.91,39.79,17.41,0.151952580195258
526300,827100,1428600,D1,H1,S3,1.3800000000000002e-05,7.64,0.39399999999999996,1.3800000000000002e-05,4.28,7.1,16000000000,10000000000000,1000000000000,105.0,334.76,119.99,lru,lru,wb-s,1.068103801112604,1.3910382154612244,14.9624810029056,1.1740293943718512,3488.839393319884,w73,116843,57033,173876,14050,3281,17331,67.2,32.8,12.02,5.75,9.97,0.1061158526766201
2315100,900400,2443800,D1,H3,H1,1.3800000000000002e-05,2.555,7.64,1.3800000000000002e-05,11.171,4.28,16000000000,4000000000000,10000000000000,105.0,109.99,334.76,lru,lru,wb-s,0.5926873839670244,0.5440036277816525,62.6663880613888,0.548913122292099,7462.018730571271,w70,56284,501842,558126,7319,22711,30030,10.08,89.92,13.0,4.53,5.38,0.0437858118059362
906300,906300,5739900,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,arc,arc,wb-s,2.431235096450152,127.9724077418098,25.453255013376,7.941398077709635,515.7781992438945,w92,379143,17405,396548,57260,1173,58433,95.61,4.39,15.1,6.74,14.74,0.7911022120903397
5334100,4800700,10134800,D1,H1,S1,1.3800000000000002e-05,7.64,0.6629999999999999,1.3800000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,105.0,334.76,451.58,lru,lru,wb-s,3.0894097904900897,31.798400416816513,148.7253820588032,4.527604095794995,904.6727393422392,w50,729765,38486,768251,88166,15701,103867,94.99,5.01,12.08,40.8,13.52,0.3721856528660555
29273000,25614000,34762000,D2,S2,H3,1.4099999999999999e-05,0.675,2.555,1.4099999999999999e-05,6.814,11.171,16000000000,4000000000000,4000000000000,88.97,498.26,109.99,lru,arc,wb-s,0.0794046623325657,5.794897868891287,683.7151810764801,0.7306595220185416,5605.8942319457765,w25,324381,41715,366096,30889,27113,58002,88.61,11.39,9.52,65.0,15.84,0.0968762291857873
3740700,1068800,10153300,D3,S1,H1,1.4300000000000002e-05,0.6629999999999999,7.64,1.4300000000000002e-05,7.935,4.28,16000000000,4000000000000,10000000000000,77.87,451.58,334.76,lru,arc,wb-s,1.4062112864116654,8.555442992125279,76.45623647969279,2.9098438465266496,1407.6356725771427,w27,382534,101883,484417,59389,62434,121823,78.97,21.03,15.53,61.28,25.15,0.2267653695060247
4535600,648000,6155500,D1,S1,H1,1.3800000000000002e-05,0.6629999999999999,7.64,1.3800000000000002e-05,7.935,4.28,16000000000,4000000000000,10000000000000,105.0,451.58,334.76,lru,lru,wb-s,2.39283606740192,3.4784150952548405,123.060602789888,3.0356921871328515,1349.2804103661729,w87,107718,156412,264130,44499,35382,79881,40.78,59.22,41.31,22.62,30.24,0.2595880816264718
114600,2176200,2176200,D1,S3,H3,1.3800000000000002e-05,0.39399999999999996,2.555,1.3800000000000002e-05,7.1,11.171,16000000000,1000000000000,4000000000000,105.0,119.99,109.99,lru,lru,wb-s,1.7364693345316935,3.808343984157364,4.39510957056,3.704333274018357,1105.7320432609931,w96,8456,159986,168442,5271,17954,23225,5.02,94.98,62.33,11.22,13.79,0.1291958062715949
234100,1482700,1482700,D1,S2,S1,1.3800000000000002e-05,0.675,0.6629999999999999,1.3800000000000002e-05,6.814,7.935,16000000000,4000000000000,4000000000000,105.0,498.26,451.58,arc,lru,wb-s,0.6667731676814989,0.2826478373956297,7.734735634432001,0.2880435630293245,14220.071286866438,w36,10248,719314,729562,1803,13604,15407,1.4,98.6,17.59,1.89,2.11,0.020323152795787
2580700,950800,2580700,D2,S2,S3,1.4099999999999999e-05,0.675,0.39399999999999996,1.4099999999999999e-05,6.814,7.1,16000000000,4000000000000,1000000000000,88.97,498.26,119.99,lru,lru,wb-s,0.2890804265306123,2.3442310469179093,60.53232448511999,1.5186042062008518,2697.2136540087117,w89,50372,75014,125386,17496,14661,32157,40.17,59.83,34.73,19.54,25.65,0.2058204265228972
514500,771700,2443800,D3,S3,H1,1.4300000000000002e-05,0.39399999999999996,7.64,1.4300000000000002e-05,7.1,4.28,16000000000,1000000000000,10000000000000,77.87,119.99,334.76,lru,lru,wb-s,0.8224666132684244,0.4908187872224724,10.9707760406528,0.5242636836099733,7812.862359253601,w70,56284,501842,558126,7319,22711,30030,10.08,89.92,13.0,4.53,5.38,0.0539824340740262
1292600,215500,4093300,D1,S2,H3,1.3800000000000002e-05,0.675,2.555,1.3800000000000002e-05,6.814,11.171,16000000000,4000000000000,4000000000000,105.0,498.26,109.99,arc,lru,wb-s,1.9907527966723173,0.5354934073280689,35.316067427327994,0.5684066725011786,7206.108228772608,w30,15927,688285,704212,12511,35498,48009,2.26,97.74,78.55,5.16,6.82,0.0746280949486802
641000,7691000,12177000,D3,S1,H3,1.4300000000000002e-05,0.6629999999999999,2.555,1.4300000000000002e-05,7.935,11.171,16000000000,4000000000000,4000000000000,77.87,451.58,109.99,arc,arc,wb-s,2.6394405339513547,7.8056882486601715,17.70610433024,4.998894922426253,819.381095934694,w23,99619,83742,183361,11117,1608,12725,54.33,45.67,11.16,1.92,6.94,0.4447183425046765
2561700,853900,16223900,D1,S3,S1,1.3800000000000002e-05,0.39399999999999996,0.6629999999999999,1.3800000000000002e-05,7.1,7.935,16000000000,1000000000000,4000000000000,105.0,119.99,451.58,arc,lru,wb-s,0.8887008398532898,45.26781100425504,76.780392044544,6.328637643389512,647.216704574391,w22,447140,62467,509607,151327,17153,168480,87.74,12.26,33.84,27.46,33.06,0.7815296885639326
100,1551300,3684300,D2,H3,H1,1.4099999999999999e-05,2.555,7.64,1.4099999999999999e-05,11.171,4.28,16000000000,4000000000000,10000000000000,88.97,109.99,334.76,arc,arc,wb-s,4.941963527903704,22.81133382452317,0.6821829060608001,9.411808988898756,435.19795236295573,w60,345309,115189,460498,34958,16905,51863,74.99,25.01,10.12,14.68,11.26,0.3174997502703595
258600,517100,4911600,D1,H3,H2,1.3800000000000002e-05,2.555,2.8569999999999998,1.3800000000000002e-05,11.171,12.243,16000000000,4000000000000,1000000000000,105.0,109.99,72.99,lru,lru,wb-s,4.819651102583875,100.53452913360441,8.477815362560001,13.524081324409895,302.86715243327063,w81,339258,33939,373197,49020,1528,50548,90.91,9.09,14.45,4.5,13.54,0.8181282271829624
148900,744100,1413800,D1,H1,S1,1.3800000000000002e-05,7.64,0.6629999999999999,1.3800000000000002e-05,4.28,7.935,16000000000,10000000000000,4000000000000,105.0,334.76,451.58,lru,lru,wb-s,3.238236856775288,2.0240475438422747,4.758227732889599,2.8374932335637144,1443.5276713790356,w52,155772,76741,232513,12940,3187,16127,66.99,33.01,8.31,4.15,6.94,0.0827179555551732
